name,price
"Dell Inspirion 3501 i5 11th Gen / 4GB RAM / 1TB HDD / Nvidia MX330 2GB / 15.6"" FHD Display / Windows 10 Genuine","Rs. 85,000"
"MSI Modern 15 A10M I5 10th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 110,000"
"Asus Zenbook 14 Ux3402Za-Kp126W 14 Inch,16Gb/1Tb,Intel Core I7","Rs. 180,000"
"MSI Modern 14 B11SB I7 11th Gen / MX450 / 8GB RAM / 512GB SSD / 14"" FHD Display","Rs. 147,000"
"Dell Inspiron 5310 I7 11th Gen / 8GB RAM / 512GB SSD / 13.3"" FHD Display","Rs. 140,000"
MSI Modern 15 A11SBU | i7-11th Gen 1195G7 | 8GB RAM | 512GB SSD | Mx450 2GB | Win 10,"Rs. 132,000"
"Dell G5 2021 G5511 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","Rs. 195,000"
"Dell Latitude 7000 7330 13.3"" Notebook - Full Hd - 1920 X 1080 - Intel Core I7 12Th Gen I7-1265U Deca-Core (10 Core) 1.80 Ghz  - 16 Gb Ram -1Tb Ssd","Rs. 251,000"
"Acer Swift 3 2021 Ryzen 7 5700U / AMD Vega 8 / 8GB RAM / 512GB SSD / 14"" FHD Display","Rs. 108,000"
"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","Rs. 179,810"
"Lenovo ThinkPad L14 Gen 3 2022 Intel i5 1235U / 8 GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","Rs. 160,000"
Laptop Acer Nitro 5-57GV i5-8GB-1TB-RTX2060 6GB,"Rs. 139,700"
"Delta 15, AMD Advantage™ Edition A5EFK (RX6700M, GDDR6 10GB)","Rs. 222,500"
"Dell Latitude 3420 i7 11th Gen / 8GB RAM / 256 SSD / 14"" HD Display / 3 Years Warranty with OS","Rs. 145,000"
"Dell Inspirion 3501 I5 11th Gen / 4GB RAM / 1TB HDD / Nvidia MX330 2GB / 15.6"" FHD Display / Windows 10 Genuine","Rs. 85,990"
"Asus Zenbook Duo Ux482Eg - 11Th I7 - Nvidia Mx450 16 Inch,16Gb/1Tb,Intel Core I7","Rs. 237,777"
HP Probook 440 G8 Laptop  Intel Core i5 8GB RAM  512GB SSD Backlit Keyboard FPR 3Yrs WarrantyGenuine Windows 10 Pro,"Rs. 130,000"
Modern 15 A11MU with Intel 11th Generation Tiger lake Core i5-1155G7,"Rs. 103,500"
Dell XPS 13 9310 2021 i7 11 GEN / 16GB RAM / 512GB SSD / 13.3''3.5K (3456x2160) Touchscreen OLED,"Rs. 255,000"
Dell Inspiron 7306 2-in-1 i7 11Th Gen  16GB RAM / 512GB SSD  13.3” FHD 360-degree Touch Screen Display,"Rs. 188,000"
MSI Note Book Modern 14 B10MW,"Rs. 99,999"
Acer Nitro 5 2023 | Ryzen 5-6600HS | 8GB DDR5 RAM | 512GB SSD | NVIDIA RTX3050TI | 15.6-inch FHD IPS 144Hz Gaming Laptop I RGB Keyboard,"Rs. 119,800"
Asus ZenBook 14X OLED UX5401ZA i9 12900H / 32GB RAM / 1TB SSD / 14'' WQXGA TOUCH display / Magic NumPad,"Rs. 272,000"
Acer Nitro 5 AN515-45-R1JF Gaming AMD Ryzen 7 5800H / 16GB RAM / 1TB SSD / NVIDIA GTX 1650 / Windows 10 Pro / 15.6″ FHD 144Hz Display,"Rs. 129,999"
Modern 14 B11MOU with Intel 11th Generation Tiger lake Core i5-1155G7,"Rs. 98,600"
Acer A515-45-R2KO Processor: AMD Ryzen5 Memory: 8GB DDR RAM Storage: 256 SSD Screen: 15.6” FHD OS: Win 11,"Rs. 93,000"
"MSI GE75 RAIDER I7 9TH GEN/ 512GB SSD/ 32GB RAM/ RTX 2080/ 17.3"" 144Hz FHD","Rs. 280,000"
"Asus VivoBook S13 S333EA i5 11th Gen  8GB RAM  512GB SSD  Iris Xe graphics  13.3"" FHD Display","Rs. 105,000"
"MSI GL65 Leopard 10SFK GAMING I7 10TH GEN/ 512GB SSD/ 1TB HDD/ 16GB RAM/ RTX 2070 SUPER/ 15.6"" 144Hz FHD Display","Rs. 250,000"
Dell Inspiron 7391 i5 10th Gen / 8GB RAM / 256GB SSD / 13.3'' FHD Display,"Rs. 117,000"
"MSI GE76 Raider 10UH I7 10th Gen 8 Core / RTX 3070 / 32GB RAM / 2TB SSD / 17.3"" 300Hz FHD Display","Rs. 350,000"
MSI Modern 15 A11MU | 11th Gen i5 -1155G7 | 8 GB RAM | 512GB SSD | Intel Iris Xe | Win 10,"Rs. 103,500"
"Dell Inspiron 3511 i5 11th Gen  Nvidia MX350 Graphics  8GB RAM  512GB SSD  15.6"" FHD Display","Rs. 99,000"
"Dell Inspiron 14 7420 2-1 Intel Core i5 12th Gen / 8GB RAM / 512GB SSD / 14"" 360 Touchscreen FHD display / Active Stylus / MS Office","Rs. 161,128"
"Laptop Acer Swift 3 i7 11th/8gb/256GB/14""","Rs. 131,418"
"Dell Vostro 5510 INTEL CORE I5 PROCESSOR 16GB RAM 512GB SSD  15.6"" FHD DISPLAY","Rs. 105,000"
Acer Swift 3 Ryzen 7 5700U 8 Gb Ram/512 Gb Ssd,"Rs. 105,000"
Latitude 5430 I5 12TH GEN 8GB RAM 512GB SSD-OS,"Rs. 170,000"
"HP Laptop 15s -du3511TX 4A3P6PA i7-1165G7, 8 GB RAM/ 512 GB SSD, Windows 11/2GB GRAPHIC","Rs. 108,000"
"MSI Prestige 14 Evo I7 11th Gen / Intel Iris Xe Graphics / 16GB RAM / 512GB SSD / 14"" FHD Display","Rs. 193,000"
"GP66 Leopard 11UH (RTX3080, GDDR6 8GB)","Rs. 319,200"
"Dell Alienware M15 R3 i7 10th Gen / RTX 2070 SUPER / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz Display","Rs. 315,252"
"Dell Vostro 3510 i7 11th Gen / 8GB RAM / 512GB HDD / NVIDIA MX350 / 15.6"" FHD Display","Rs. 114,000"
Dell Inspiron 7391 i5 10th Gen  8GB RAM  256GB SSD  13.3” FHD Display,"Rs. 118,000"
Ripple Nova Pro(32/1TB) | Intel i7 12700H | RTX 3060 | 165hz,"Rs. 200,000"
Dell Inspiron 3511 i7 11th Gen / 8GB RAM / 512GB SSD / Nvidia MX350 / 15.6,"Rs. 119,500"
"Dell Inspiron 14 5425 Ryzen 5-5625U / 8GB RAM / 512GB SSD  14"" FHD display","Rs. 104,000"
"MSI Modern 14 B4MW Ryzen 7 4700U / 8GB RAM / 256GB SSD / 14"" FHD Display","Rs. 122,040"
Asus ZenBook 14X OLED UX5401ZA i7 12700H / 16GB RAM / 1TB SSD / 14'' WQXGA TOUCH display / Magic NumPad,"Rs. 214,000"
Laptop Dell Lalitude 3420 i5/11Gen/1TB/4GB/Win10 Geu 14 inch,"Rs. 118,000"
Dynabook Tecra A40-K [I7 / 16GB RAM / 1TB SSD / Windows 11 Pro / 3 years international warranty],"Rs. 203,000"
"Asus ZenBook 13 UX325EA I7 11th Gen / 16GB RAM / 512GB SSD / Magic NumPad / 13.3"" FHD Display","Rs. 162,000"
Modern 15 A11MU with Intel 11th Generation Tiger lake Core i7-1195G7,"Rs. 116,100"
"Dell Inspiron 5402 I5 11th Gen / 8GB RAM / 512GB SSD / Nvidia MX350 / 14"" FHD Display","Rs. 119,000"
HP Pavilion 15 Core i5  8GB  512GB SSD  10th Gen  GTX 1650 TI 4GB  15.6” FHD Display  Gaming Laptop,"Rs. 120,000"
"Dell G3 G3590 I7 9th Gen / NVIDIA GTX 1660Ti / 16GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD Display","Rs. 156,000"
Dell inspiron 3501 core-i5-11th GEN/8GB/256GB SSD,"Rs. 98,700"
"Dell Inspiron 7501 I5 10th Gen / 8GB RAM / 512GB SSD / Nvidia GTX 1650ti / 15.6"" FHD Display","Rs. 147,000"
"Acer Aspire 5 Laptop (A514-54G-52SI)-Intel Core i5 -1135G7/8 GB DDR4 RAM /1TB HDD /128GB SSD/Nvidia GeForce MX350, 2GB-GDDR5,14"" FHD Screen/ Win 10, 1 year warranty","Rs. 126,400"
"Asus VivoBook 15 2022 X1502 i7 12th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD display / Backlight Keyboard / Magic NumPad","Rs. 126,000"
Dell Latitude 5320 i7 11th gen 8gb RAM / 256GB SSD /13 inch,"Rs. 154,000"
Dynabook Tecra L30-K [I7 / 16GB RAM / 1TB SSD / Windows 11 Pro / 3 years international warranty],"Rs. 176,500"
"Asus Vivobook Flip Tp3402Za-Lz019W - Touch - 12Th I7 14 Inch,16Gb/1Tb,Intel Core I7","Rs. 161,111"
dell-latitude-5000-5430-14-notebook---full-hd---1920-x-1080---intel-core-i7-12th-gen-16gb-ram-512gb-ssd,"Rs. 205,000"
"Dell Inspirion 3501 I7 11th Gen / 8GB RAM / 512GB SSD / Nvidia MX330 / 15.6"" FHD Display","Rs. 114,000"
"Asus TUF Dash F15 FX516PM I7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 205,000"
"MSI Summit B15 A11M I5 11th Gen / 8GB RAM / Iris Xe / 512GB SSD / 15.6"" FHD Display","Rs. 138,000"
Dell Inspiron 7391 i7 10th Gen / NVIDIA MX250 / 8GB RAM / 512GB SSD / 13.3'' FHD Display,"Rs. 147,000"
MSI Modern 14 B10MW | 10th Gen i7 10510U | 8GB RAM | 256GB SSD | Intel UHD | Win 10,"Rs. 115,000"
"MSI GF65 10UE I7 10th Gen / RTX 3060 / 16 GB RAM / 512GB SSD / 15.6"" 144Hz FHD Display","Rs. 208,000"
"Dell Inspiron7415 / Ryzen 7 / 16GB / 512GB SSD /14"" FHD/360/WIN10","Rs. 125,000"
"Asus VivoBook 14 2022 X1402 i7 12th Gen / 8GB RAM / 512GB SSD / 14"" FHD display / Backlight Keyboard / Magic NumPad","Rs. 126,000"
"Asus ZenBook Flip 14 OLED 2023 UP3404VA i7 13th Gen / 16GB RAM / 1TB SSD / 14"" OLED 2.8K Touch display / Magic NumPad / Stylus","Rs. 226,201"
"Acer Nitro 5 2021 Intel I5 10Th Gen / RTX 3060 / 8GB RAM / 512 SSD / 15.6"" FHD 144Hz Display","Rs. 165,000"
"Dell Latitude 7000 7430 14"" Touchscreen Notebook - Full Hd - 1920 X 1080 - Intel Core I7 12Th Gen I7-1265U Deca-Core (10 Core) 1.80 Ghz - 16 Gb Total Ram - 512 Gb Ssd - Aluminum Titan Gray - Taa","Rs. 233,000"
Dell XPS 13 9310 I7 11 GEN / 16GB RAM / 512GB SSD / 13.3''3.5K (3456x2160) Touchscreen OLED,"Rs. 255,000"
"Acer Travel Mate (TMP215-53-I5W10) Intel Core i5 1135G7, 15.6 FHD, 8GB DDR4, 1TB HDD, Backlit KB WIN11 PRO, 1 Year Warranty","Rs. 122,500"
"Dell lnspirion 15 G5 5515  R7-5800H-(8Core16Thread)
8GB-512GB-RTX 3050 4GB GDDR6-15.6""120Hz250nits
FPR-BacklitKB-WS11(Backpack) Phantom Grey","Rs. 160,000"
"Asus Rog Zephyrus G14 - Ga401Qe 14 Inch,16Gb/1Tb,Ryzen 7","Rs. 205,555"
"Asus TUF Dash F15 FX516PE I7 11th Gen / RTX 3050ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display","Rs. 196,000"
Dell Inspiron 5391 I5 10th Gen / 8GB RAM / 512GB SSD / NVIDIA MX250 / 13.3'' FHD Display,"Rs. 115,000"
"Dell G5 2021 G5511 i5 11th Gen / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","Rs. 157,626"
Asus ZenBook 14 2023 UM3402 Ryzen 7 7730U / 16GB RAM / 1TB SSD / 14'' WQXGA Display / Backlit Keyboard,"Rs. 144,000"
Asus ZenBook 14 2023 UM3402 Ryzen 5 7530U / 8GB RAM / 512GB SSD / 14'' WQXGA Display / Backlit Keyboard,"Rs. 122,000"
Dell Inspiron 7490 I5 10th Gen / NVIDIA MX250 / 8GB RAM / 512GB SSD / 14'' FHD Display,"Rs. 125,000"
HP 15s- fq4021TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"Rs. 124,999"
Acer Spin 3 i7 11th Gen Convertible Laptop,"Rs. 183,750"
"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 108,840"
Dell Inspiron 7300 I7 11th Gen / 16GB RAM / 1TB SSD / 13.3'' FHD Display,"Rs. 185,000"
"Dell Inspiron 14 2022 5425 Ryzen 5 5625U / 8GB RAM / 512GB SSD / Vega 8 / 14"" FHD display","Rs. 108,000"
"Asus ZenBook 14 UX435EG I5 11th Gen / MX450 / 8GB RAM / 512GB SSD / ScreenPad / 14"" FHD Touch","Rs. 153,000"
"Asus Zenbook Flip - Ux564Eh 15.6 Inch,16Gb/1Tb,Intel Core I7","Rs. 216,666"
Laptop Dell Latitude 3420 i7/11Gen/16GB/512 SSD 14 inch,"Rs. 142,000"
Dell Inspiron 7306 Evo 11th Gen Intel Core i5-1135G7 processor /  8GB RAM / 512 SSD / Windows 10 Home / 13.3 inch screen Laptop,"Rs. 178,500"
Dell Inspiron 7300 i7 11th Gen / 16GB RAM / 1TB SSD / 13.3'' FHD Display,"Rs. 184,000"
MSI Note Book Katana GF66 110 D,"Rs. 195,000"
"MSI Prestige 14 10SC I7 10TH GEN/ 16GB RAM/ 512GB SSD/ GTX 1650/ 14"" FHD","Rs. 188,000"
"Dell Vostro 7500 I7 10th Gen / GTX 1650ti Graphics Card / 16GB RAM / 1TB SSD / 15.6"" FHD Display / 97Whr Battery","Rs. 175,000"
"Asus VivoBook Flip TM420UA RYZEN 5500U / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Stylus Support","Rs. 116,000"
"Dell Latitude 3410 i5/ 10th Gen/ 8GB/ 256 GB SSD/ 14"" Laptop","Rs. 112,000"
HP Elitebook 845 G9 AMD Ryzen 5 PRO 16GB RAM/512GB SSD Backlit Keyboad/FP Reader,"Rs. 114,000"
Asus ROG Zephyrus G14 2022 GA402RJ Ryzen 9 6900HS / AMD Radeon RX 6700S / 16GB RAM / 1TB SSD / 14'' WQXGA display / Anime Matrix,"Rs. 293,000"
"ASUS ZENBOOK DUO UX482EG I7 11TH GEN/ 16GB RAM/ 1TB SSD/ MX450 / STYLUS/ 14"" FHD Touchscreen + 12.6"" FHD TOUCH","Rs. 228,000"
"MSI Katana GF66 11UE I7 11th GEN 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz FHD Display","Rs. 228,000"
"Acer Swift3 Laptop (SF313-53-790J) I7-1165G7/8GB RAM/512GB SSD/Iris Xe/11th Gen/13.5"" IPS QHD/Windows 11 Notebook, 2 Years warranty","Rs. 160,000"
"Acer Predator Helios 300  i7 10th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz display","Rs. 158,000"
"Dell Latitude 3420 i5 11th Gen / 8GB RAM / 512 SSD / 14"" FHD Display / 3 Years Warranty","Rs. 118,000"
"Dell G5 15 G5500 2020 I7 10th Gen / RTX 2060 6GB / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 185,000"
"Dell Inspiron 5415 Ryzen 7 5700U / 8GB RAM / 512GB SSD / Vega 8 / 14"" FHD display","Rs. 115,000"
"HP Pavilion Power 15 2020 i5 10300H / GTX 1660ti / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","Rs. 141,750"
"Dell Inspiron 5515 Ryzen 7 5700U / 8GB RAM / 512GB SSD / Vega 8 / 15.6"" FHD display","Rs. 124,950"
Apple Macbook Pro 14 Inch M2 Pro Chip 16/512GB,"Rs. 315,000"
Dell Inspiron 7391 I5 10th Gen / 8GB RAM / 256GB SSD / 13.3'' FHD Display,"Rs. 118,000"
"MSI Modern 14 B11SB I5 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 14"" FHD","Rs. 135,000"
Dell Inspiron 7391 I7 10th Gen / NVIDIA MX250 / 8GB RAM / 512GB SSD / 13.3'' FHD Display,"Rs. 148,000"
Dell Inspiron 3511 laptop  8GB RAM /512 GB SSD  15.6''FHD Display,"Rs. 119,000"
"Acer Swift 5 SF514- 56T 2022 Intel i7 12Th Gen / 16GB RAM / 1TB SSD / 14"" WQXGA Touchscreen display / Backlight Keyboard","Rs. 170,640"
"Asus TUF F15 2021 FX506HEB I7 11Th Gen 8 Core / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 183,000"
"Laptop Dell Latitude 3420 i7/11Gen/8GB/256GB/14"" Windows 10 Pro Genuine 14 inch","Rs. 135,000"
Dell Inspiron 7490 I5 10th Gen / 8GB RAM / 256GB SSD / 14'' FHD Touch Display,"Rs. 118,000"
Laptop Dell Latitude 3420 i5/11Gen/8GB/256GB/OS/Windows 10 Pro Genuine 14 inch,"Rs. 121,000"
Asus ZenBook 14 2023 UM3402 Ryzen 5 7530U / 8GB RAM / 512GB SSD / 14'' WQXGA Display / Backlit Keyboard,"Rs. 122,000"
Laptop Dell Latitude 3420 i7/11Gen/8GB/256 SSD 14 inch,"Rs. 135,000"
"Dell Inspiron 5515 Ryzen 7 5700U / 8GB RAM / 512GB SSD / Vega 8 / 15.6"" FHD display","Rs. 119,000"
"Acer Nitro 5 2023 AMD Ryzen™ 5 7535HS / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty","Rs. 141,000"
"MSI GE76 Raider 10UG I7 10th Gen 8 Core / RTX 3070 / 2TB SSD/ 16GB RAM / 17.3"" 240Hz FHD Display","Rs. 320,000"
"Dell Inspiron 5406 2-In-1 I7 11th Gen / 8GB RAM / 512GB SSD / NVIDIA MX350 / 14"" FHD X360 Touch Display / Active Stylus","Rs. 153,000"
Laptop Acer Aspire 3 i7/11Gen/1TB/8GB 15.6 inch,"Rs. 132,500"
"HP Victus 16 2021 Ryzen 5 5600H / AMD Radeon™ RX 5500M 4096MB / 8GB RAM / 256GB SSD / 15.6"" FHD display","Rs. 131,250"
"MSI Modern 15 A11SB I5 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 15.6"" FHD","Rs. 137,000"
"Dell Latitude 5430 Laptop - 14"" FHD IPS Display - 3.3 GHz Intel Core i5-1245U 10-Core (12th Gen) - 16GB - 512GB SSD - Windows 11 Pro","Rs. 175,000"
"Dell Latitude 5000 5430 14"" - Intel Core I5 12Th Gen I5-1245U- 16Gb Ram- 512Gb Ssd","Rs. 165,000"
Asus TUF F15 / i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6’’ FHD 144Hz Display,"Rs. 120,000"
"Creator Z16 A11UET (RTX3060 Max-Q, GDDR6 6GB)","Rs. 269,000"
"MSI GS66 Stealth 10SFS Thin I7 10TH GEN / RTX 2070 / 15.6"" FHD 300Hz / 32GB RAM / 1TB SSD","Rs. 386,000"
"Acer Nitro 5 2021 i7 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","Rs. 125,000"
"Asus VivoBook Pro 14 OLED M6400RC Ryzen 7 6800H / 16GB RAM/ 1TB SSD / NVIDIA RTX 3050 / 14"" OLED Display / Backlit Keyboard","Rs. 200,000"
"MSI GS66 Stealth 10SE Thin I7 10TH GEN / RTX 2060 / 15.6"" FHD 144 Hz / 16GB RAM / 512GB SSD","Rs. 235,000"
"HP Omen Gaming Core i7 15.6"", 8GB RAM, 256GB SSD+1TB HDD","Rs. 152,000"
"Dell Latitude 5530 Business Laptop, 15.6"" FHD Screen, 12th Gen Intel Core i7-1265U, 8GB DDR4 RAM, 512GB PCIe SSD, Webcam, Thunderbolt 4, Backlit Keyboard, Wi-Fi 6, NVIDIA GeForce MX450 Graphics","Rs. 185,000"
"Dell Latitude 5000 5431 14"" Notebook - Full Hd - 1920 X 1080 - Intel Core I5 12Th Gen I5-1240P Dodeca-Core (12 Core) 1.70 Ghz - 16 Gb Total Ram - 512 Gb Ssd - Titan Gray","Rs. 185,000"
"Dell G5 15 G5500 2020 I7 10Th Gen / RTX 2060 6GB / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display","Rs. 210,000"
"GP76 Leopard 11UG (RTX3070, GDDR6 8GB)","Rs. 282,000"
"Asus ROG Strix G15 2021 G513QM Ryzen 9 5900HX / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz Display","Rs. 255,000"
"Asus ZenBook Flip 13 UX363EA I7 11th Gen / 16GB RAM / 512GB SSD / 13.3"" OLED FHD Touch Display / Magic NumPad / Stylus","Rs. 175,000"
"MSI Prestige 15 A11SCS I7 11th Gen / GTX 1650Ti / 16GB RAM / 1TB SSD / 15.6"" FHD Display","Rs. 241,000"
"Asus TUF Dash F15 FX516PR I7 11th Gen / RTX 3070 / 16GB RAM / 1TB SSD / 15.6"" FHD 240Hz Display","Rs. 278,000"
"MSI Stealth 15M A11SEK I7 11th Gen / RTX 2060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 233,000"
"MSI GP65 Leopard 10SDK I7 10TH GEN / GTX 1660TI / 15.6"" 144Hz FHD / 512GB SSD / 16 GB RAM","Rs. 195,000"
"MSI Summit B15 A11M I7 11th Gen / 8GB RAM / Iris Xe / 512GB SSD / 15.6"" FHD Display","Rs. 168,000"
"Acer Nitro 5 2021 Intel i5 10Th Gen / RTX 3060 / 8GB RAM / 512 SSD / 15.6"" FHD 144Hz display","Rs. 129,000"
"MSI Stealth 15M A11SDK I7 11th Gen / GTX 1660Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 223,000"
Dynabook Portege X30L-K [I7 / 16GB RAM / 1TB SSD/ Windows 11 Pro / Touch Screen / 3 years International warranty],"Rs. 260,000"
"Asus Rog Zephyrus M15 (Gu502Lu-Bi7N4) Gaming Laptop, 15.6"" Fhd Display, Intel Core I7-10750H Upto 5.0Ghz,16Gb Ram,512Gb Nvme,Nvidia Geforce Gtx 1660Ti","Rs. 180,000"
"MSI Pulse GL66 11UEK I7 1TH GEN 8 Core / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz Display","Rs. 259,000"
"GP66 Leopard 11UE (RTX3060, GDDR6 6GB)","Rs. 237,000"
"MSI GE65 RAIDER 9SE I7 9TH GEN/ 1TB SSD/ 16GB RAM/ RTX 2060/ 15.6"" 240Hz FHD","Rs. 230,000"
Dynabook Tecra A40-K [I7 / 16GB RAM / 1TB SSD / Windows 11 Pro / Touch Display / 3 years international warranty],"Rs. 211,000"
"Apple MacBook Pro13"" M2 Chip with 8-Core CPU and 10-Core GPU 256GB Storage 8GB RAM","Rs. 189,000"
"Dell Latitude 7000 7430 14"" Notebook  - Intel Core I7 12Th Gen I7-1265U  - 16 Gb  Ram - 512Gb Ssd","Rs. 235,000"
"MSI GP66 Leopard 10UE I7 10th Gen 8-Core / RTX 3060 / 1TB SSD / 16GB RAM / 15.6"" 144Hz FHD Display","Rs. 259,000"
"MSI Summit E15 A11SCS I7 11th Gen / 16GB RAM / NVIDIA GTX 1650Ti Max-Q / 1TB SSD / 15.6"" FHD Display","Rs. 249,000"
"Acer Aspire 7 A715 - 42G (AMD Ryzen 5 - 5500U Processor | 16GB RAM | 512GB SSD | Nvidia GTX 1650 4GB Graphics| 15.6"" FHD Display)","Rs. 85,999"
"MSI Summit E15 A11SCS I7 11th Gen / GTX 1650Ti / 16GB RAM / 1TB SSD / 15.6"" 4K UHD Display","Rs. 259,000"
"Dell lnspiron 15 G5 5515 R7-5800H-(8Core16Thread)
16GB(8GBx2)-512GB-RTX 3050Ti 4GB GDDR6
15.6 120Hz 250nits-FPR-BacklitKB-WS11(Backpack) Phantom Grey","Rs. 169,000"
"MSI GP76 Leopard 10UE I7 10th Gen 8 Core / RTX 3060 / 16 GB RAM / 1TB SSD / 17.3"" 144Hz FHD Display","Rs. 259,000"
"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3050Ti / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display","Rs. 175,000"
"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard","Rs. 110,000"
"GF63 Thin 10UC, (GeForce® RTX 3050 Max-Q,GDDR6 4GB),  Intel 10th Generation Core i5-10500H, 15.6"" FHD 144Hz IPS Panel with thin Bezel, Steel Series Keyboard, 8GB RAM, 512GB SSD","Rs. 127,400"
"Asus Tuf Gaming F15 - 
Fx517Zc-Hn031W - New 15.6 Inch,16Gb/512Gb,Intel Core I5","Rs. 157,778"
"MSI GL65 9ScK I7 9TH GEN/ 256GB SSD/ 8GB RAM/ GTX 1650/ 15.6"" 120Hz FHD Display","Rs. 150,000"
"Asus Tuf Gaming A15 - Fa506Ic 15.6 Inch,16Gb/512Gb,Ryzen 7","Rs. 159,444"
HP OMEN 16t-b100 Intel® Core™ i5-12500H,"Rs. 165,000"
"Acer Nitro 5 2020 i7 10TH GEN / GTX 1650ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD","Rs. 117,000"
Lenovo Legion 5 Ryzen 7 5800h RTX 1350TI 4GB Graphics 8gb Ram 512GB NVMe SSD,"Rs. 199,999"
"Acer Predator Helios Neo 16 2023 i7 13th Gen / RTX 4070 / 16GB RAM / 1TB SSD / 16"" WQXGA 165Hz display","Rs. 290,163"
"Apple MacBook Pro 14.2"" 10-Core CPU 16-Core GPU 16GB 1TB -Oliz Store","Rs. 354,999"
"Dell G3 G3500 i5 10th Gen / NVIDIA GTX 1650TI / 8GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","Rs. 105,000"
Lenovo E41-45 AMD A6  4GB RAM  1TB HDD  14” HD Display,"Rs. 45,000"
Acer Nitro 5 AMD Ryzen 5,"Rs. 125,000"
MSI Modern 15 A11M,"Rs. 100,400"
"Dell G15-5511 Gaming Laptop - 11th Intel Core i5-11260H 6-Cores, 8GB RAM, 256GB SSD, NVIDIA Geforce RTX3050 4GB GDDR6 Graphics","Rs. 119,000"
Dell Vostro 3400 Core i3  11th Gen  8GB RAM  256GB SSD  Integrated Graphics  14” FHD Display,"Rs. 52,000"
"Asus TUF Dash F15 / i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 174,990"
Dell Vostro 3400  Core i3  11th Gen   4GB RAM  1TB HDD  14”HD Display,"Rs. 54,000"
Dell Vostro 3400 Core i3  10th Gen  4GB RAM  256GB HDD  Integrated Graphics  14” FHD Display,"Rs. 55,000"
"Acer Nitro 5 2021 AMD Ryzen 7 5800H / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","Rs. 124,000"
ACER NITRO 5 AMD Ryzen 5-5600U 8GB RAM 512 GB SSD NVDIA GTX 1650 4 GB - OTE,"Rs. 115,000"
"Asus TUF Dash F15 FX516PM i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","Rs. 205,000"
HP 14  Core i3  10th Gen  4GB RAM  128GB SSD  14’’HD,"Rs. 58,000"
Dell Vostro 3401  Core i3  10th Gen   4GB RAM  256GB HDD  14”HD Display,"Rs. 58,000"
Dell Inspiron 3511 i3  11th Gen  8GB RAM  256GB SSD,"Rs. 62,000"
"Razer Blade 15 2020 i7 10th Gen / 16GB RAM / 512GB SSD / RTX 2070 MAX-Q / 15.6"" 4K UHD OLED display","Rs. 356,400"
GF63 Thin 11UC with Intel 11th Generation Core i7-11800H,"Rs. 152,100"
